,id,longitude,latitude,time,tmean,tmax,tmin,ppt,Timestamp,Year,Month,Day,DOY,NDVI,GD,GDD
4267,19920907,-101.84941486172414,43.941226869999014,715780800000,14.982000350952148,22.889999389648438,7.076000213623047,0.0,1992-09-06,1992,9,6,250,,9.982000350952148,1831.3771257400513
4268,19920908,-101.84941486172414,43.941226869999014,715867200000,9.629000663757324,17.152999877929688,2.1070001125335693,0.0,1992-09-07,1992,9,7,251,,4.629000663757324,1836.0061264038086
4269,19920909,-101.84941486172414,43.941226869999014,715953600000,16.052000045776367,26.329999923706055,5.77400016784668,0.0,1992-09-08,1992,9,8,252,,11.052000045776367,1847.058126449585
4270,19920910,-101.84941486172414,43.941226869999014,716040000000,10.345000267028809,20.597999572753906,0.09399999678134918,0.0,1992-09-09,1992,9,9,253,0.17040146234026854,5.345000267028809,1852.4031267166138
4271,19920911,-101.84941486172414,43.941226869999014,716126400000,12.196001052856445,23.299999237060547,1.093999981880188,0.0,1992-09-10,1992,9,10,254,,7.196001052856445,1859.5991277694702
4272,19920912,-101.84941486172414,43.941226869999014,716212800000,21.54400062561035,31.368999481201172,11.720000267028809,0.0,1992-09-11,1992,9,11,255,,16.54400062561035,1876.1431283950806
4273,19920913,-101.84941486172414,43.941226869999014,716299200000,22.007001876831055,33.81100082397461,10.20300006866455,0.0,1992-09-12,1992,9,12,256,,17.007001876831055,1893.1501302719116
4274,19920914,-101.84941486172414,43.941226869999014,716385600000,16.053001403808594,24.393999099731445,7.714000225067139,0.0,1992-09-13,1992,9,13,257,,11.053001403808594,1904.2031316757202
4275,19920915,-101.84941486172414,43.941226869999014,716472000000,16.17300033569336,24.32699966430664,8.020000457763672,0.0,1992-09-14,1992,9,14,258,,11.17300033569336,1915.3761320114136
4276,19920916,-101.84941486172414,43.941226869999014,716558400000,22.815000534057617,34.60100173950195,11.029999732971191,0.0,1992-09-15,1992,9,15,259,,17.815000534057617,1933.1911325454712
4277,19920917,-101.84941486172414,43.941226869999014,716644800000,14.97800064086914,22.77400016784668,7.183000087738037,0.0,1992-09-16,1992,9,16,260,,9.97800064086914,1943.1691331863403
4278,19920918,-101.84941486172414,43.941226869999014,716731200000,14.461000442504883,26.773000717163086,2.1500000953674316,0.0,1992-09-17,1992,9,17,261,,9.461000442504883,1952.6301336288452
4279,19920919,-101.84941486172414,43.941226869999014,716817600000,9.620000839233398,17.25,1.9900000095367432,0.0,1992-09-18,1992,9,18,262,,4.620000839233398,1957.2501344680786
4280,19920920,-101.84941486172414,43.941226869999014,716904000000,17.07200050354004,30.40999984741211,3.734999895095825,0.0,1992-09-19,1992,9,19,263,,12.072000503540039,1969.3221349716187
4281,19920921,-101.84941486172414,43.941226869999014,716990400000,19.410001754760742,31.677000045776367,7.144000053405762,0.0,1992-09-20,1992,9,20,264,,14.410001754760742,1983.7321367263794
4282,19920922,-101.84941486172414,43.941226869999014,717076800000,12.884000778198242,23.96500015258789,1.8040000200271606,0.0,1992-09-21,1992,9,21,265,,7.884000778198242,1991.6161375045776
4283,19920923,-101.84941486172414,43.941226869999014,717163200000,18.017000198364258,30.332000732421875,5.703000068664551,0.0,1992-09-22,1992,9,22,266,,13.017000198364258,2004.633137702942
4284,19920924,-101.84941486172414,43.941226869999014,717249600000,21.213001251220703,34.77799987792969,7.650000095367432,0.0,1992-09-23,1992,9,23,267,,16.213001251220703,2020.8461389541626
4285,19920925,-101.84941486172414,43.941226869999014,717336000000,24.202001571655273,35.66699981689453,12.73799991607666,0.0,1992-09-24,1992,9,24,268,,19.202001571655273,2040.0481405258179
4286,19920926,-101.84941486172414,43.941226869999014,717422400000,12.815000534057617,22.516000747680664,3.115000009536743,0.0,1992-09-25,1992,9,25,269,,7.815000534057617,2047.8631410598755
4287,19920927,-101.84941486172414,43.941226869999014,717508800000,11.033000946044922,20.60300064086914,1.4630000591278076,0.0,1992-09-26,1992,9,26,270,,6.033000946044922,2053.8961420059204
4288,19920928,-101.84941486172414,43.941226869999014,717595200000,8.52500057220459,20.93899917602539,-3.888000011444092,0.0,1992-09-27,1992,9,27,271,,3.52500057220459,2057.421142578125
4289,19920929,-101.84941486172414,43.941226869999014,717681600000,9.968000411987305,22.996000289916992,-3.059999942779541,0.0,1992-09-28,1992,9,28,272,,4.968000411987305,2062.3891429901123
4290,19920930,-101.84941486172414,43.941226869999014,717768000000,17.065000534057617,30.985000610351562,3.1459999084472656,0.0,1992-09-29,1992,9,29,273,,12.065000534057617,2074.45414352417
4291,19921001,-101.84941486172414,43.941226869999014,717854400000,18.196001052856445,32.22600173950195,4.166999816894531,0.0,1992-09-30,1992,9,30,274,,13.196001052856445,2087.6501445770264
4292,19921002,-101.84941486172414,43.941226869999014,717940800000,19.40300178527832,34.46200180053711,4.343999862670898,0.0,1992-10-01,1992,10,1,275,,14.40300178527832,2102.0531463623047
4293,19921003,-101.84941486172414,43.941226869999014,718027200000,18.453001022338867,33.2760009765625,3.630000114440918,0.0,1992-10-02,1992,10,2,276,,13.453001022338867,2115.5061473846436
4294,19921004,-101.84941486172414,43.941226869999014,718113600000,17.02400016784668,29.961999893188477,4.086999893188477,0.0,1992-10-03,1992,10,3,277,,12.02400016784668,2127.5301475524902
4295,19921005,-101.84941486172414,43.941226869999014,718200000000,17.576000213623047,30.445999145507812,4.706999778747559,0.0,1992-10-04,1992,10,4,278,,12.576000213623047,2140.1061477661133
4296,19921006,-101.84941486172414,43.941226869999014,718286400000,8.756000518798828,19.24799919128418,-1.7350000143051147,0.0,1992-10-05,1992,10,5,279,,3.756000518798828,2143.862148284912
4297,19921007,-101.84941486172414,43.941226869999014,718372800000,3.625000238418579,7.9770002365112305,-0.7260000109672546,0.0,1992-10-06,1992,10,6,280,,0.0,2143.862148284912
4298,19921008,-101.84941486172414,43.941226869999014,718459200000,2.009000062942505,8.041000366210938,-4.0229997634887695,0.5109999775886536,1992-10-07,1992,10,7,281,,0.0,2143.862148284912
4299,19921009,-101.84941486172414,43.941226869999014,718545600000,4.396000385284424,12.793000221252441,-4.0,0.0,1992-10-08,1992,10,8,282,,0.0,2143.862148284912
4300,19921010,-101.84941486172414,43.941226869999014,718632000000,8.36500072479248,18.04599952697754,-1.315000057220459,0.0,1992-10-09,1992,10,9,283,,3.3650007247924805,2147.2271490097046
4301,19921011,-101.84941486172414,43.941226869999014,718718400000,8.657999992370605,18.288999557495117,-0.972000002861023,0.0,1992-10-10,1992,10,10,284,,3.6579999923706055,2150.885149002075
4302,19921012,-101.84941486172414,43.941226869999014,718804800000,14.910000801086426,25.452999114990234,4.368000030517578,0.0,1992-10-11,1992,10,11,285,0.09185893317495568,9.910000801086426,2160.7951498031616
4303,19921013,-101.84941486172414,43.941226869999014,718891200000,6.4810004234313965,15.736000061035156,-2.7730000019073486,0.0,1992-10-12,1992,10,12,286,,1.4810004234313965,2162.276150226593
4304,19921014,-101.84941486172414,43.941226869999014,718977600000,7.375000476837158,18.329999923706055,-3.5789999961853027,0.0,1992-10-13,1992,10,13,287,,2.375000476837158,2164.65115070343
4305,19921015,-101.84941486172414,43.941226869999014,719064000000,0.5360000133514404,5.379000186920166,-4.306000232696533,0.0,1992-10-14,1992,10,14,288,,0.0,2164.65115070343
4306,19921016,-101.84941486172414,43.941226869999014,719150400000,-3.621000289916992,2.940000057220459,-10.184000015258789,0.0,1992-10-15,1992,10,15,289,,0.0,2164.65115070343
4307,19921017,-101.84941486172414,43.941226869999014,719236800000,-0.690000057220459,9.54699993133545,-10.927000045776367,0.0,1992-10-16,1992,10,16,290,,0.0,2164.65115070343
4308,19921018,-101.84941486172414,43.941226869999014,719323200000,-0.19100001454353333,6.926000118255615,-7.309000015258789,0.0,1992-10-17,1992,10,17,291,,0.0,2164.65115070343
4309,19921019,-101.84941486172414,43.941226869999014,719409600000,3.201000213623047,13.42199993133545,-7.01800012588501,0.0,1992-10-18,1992,10,18,292,,0.0,2164.65115070343
4310,19921020,-101.84941486172414,43.941226869999014,719496000000,10.859000205993652,22.8700008392334,-1.1519999504089355,0.0,1992-10-19,1992,10,19,293,,5.859000205993652,2170.510150909424
4311,19921021,-101.84941486172414,43.941226869999014,719582400000,13.535000801086426,25.47100067138672,1.5989999771118164,0.0,1992-10-20,1992,10,20,294,,8.535000801086426,2179.0451517105103
4312,19921022,-101.84941486172414,43.941226869999014,719668800000,16.161001205444336,31.857999801635742,0.4659999907016754,0.0,1992-10-21,1992,10,21,295,,11.161001205444336,2190.2061529159546
4313,19921023,-101.84941486172414,43.941226869999014,719755200000,18.782001495361328,27.929000854492188,9.635000228881836,0.0,1992-10-22,1992,10,22,296,,13.782001495361328,2203.988154411316
4314,19921024,-101.84941486172414,43.941226869999014,719841600000,12.719000816345215,24.30900001525879,1.1299999952316284,0.0,1992-10-23,1992,10,23,297,,7.719000816345215,2211.707155227661
4315,19921025,-101.84941486172414,43.941226869999014,719928000000,14.6850004196167,28.229000091552734,1.1410000324249268,0.0,1992-10-24,1992,10,24,298,,9.6850004196167,2221.392155647278
4316,19921026,-101.84941486172414,43.941226869999014,720014400000,7.750000476837158,19.341999053955078,-3.8399999141693115,0.0,1992-10-25,1992,10,25,299,,2.750000476837158,2224.142156124115
4317,19921027,-101.84941486172414,43.941226869999014,720100800000,9.824000358581543,19.857999801635742,-0.20900000631809235,0.0,1992-10-26,1992,10,26,300,,4.824000358581543,2228.9661564826965
4318,19921028,-101.84941486172414,43.941226869999014,720187200000,6.747000217437744,17.040000915527344,-3.5460000038146973,0.0,1992-10-27,1992,10,27,301,0.0721632137942238,1.7470002174377441,2230.7131567001343
4319,19921029,-101.84941486172414,43.941226869999014,720273600000,6.144000053405762,9.414999961853027,2.875,0.0,1992-10-28,1992,10,28,302,,1.1440000534057617,2231.85715675354
4320,19921030,-101.84941486172414,43.941226869999014,720360000000,3.19100022315979,6.058000087738037,0.32499998807907104,0.0,1992-10-29,1992,10,29,303,,0.0,2231.85715675354
4321,19921031,-101.84941486172414,43.941226869999014,720446400000,5.566000461578369,12.484999656677246,-1.3519999980926514,0.0,1992-10-30,1992,10,30,304,,0.5660004615783691,2232.4231572151184
4322,19921101,-101.84941486172414,43.941226869999014,720532800000,4.131999969482422,6.929999828338623,1.3350000381469727,23.1200008392334,1992-10-31,1992,10,31,305,,0.0,2232.4231572151184
4323,19921102,-101.84941486172414,43.941226869999014,720619200000,1.246000051498413,2.808000087738037,-0.3160000145435333,0.8870000243186951,1992-11-01,1992,11,1,306,,0.0,2232.4231572151184
4324,19921103,-101.84941486172414,43.941226869999014,720705600000,-0.31300002336502075,1.2740000486373901,-1.9019999504089355,5.9039998054504395,1992-11-02,1992,11,2,307,,0.0,2232.4231572151184
4325,19921104,-101.84941486172414,43.941226869999014,720792000000,-1.0460000038146973,0.5879999995231628,-2.680999994277954,0.0,1992-11-03,1992,11,3,308,,0.0,2232.4231572151184
4326,19921105,-101.84941486172414,43.941226869999014,720878400000,-5.50100040435791,-0.6439999938011169,-10.359000205993652,0.0,1992-11-04,1992,11,4,309,,0.0,2232.4231572151184
4327,19921106,-101.84941486172414,43.941226869999014,720964800000,-4.173000335693359,-0.9779999852180481,-7.369999885559082,0.2840000092983246,1992-11-05,1992,11,5,310,,0.0,2232.4231572151184
4328,19921107,-101.84941486172414,43.941226869999014,721051200000,-4.427999973297119,-1.1169999837875366,-7.739999771118164,0.0,1992-11-06,1992,11,6,311,,0.0,2232.4231572151184
4329,19921108,-101.84941486172414,43.941226869999014,721137600000,0.23200000822544098,4.591000080108643,-4.126999855041504,0.0,1992-11-07,1992,11,7,312,,0.0,2232.4231572151184
4330,19921109,-101.84941486172414,43.941226869999014,721224000000,5.450000286102295,10.96500015258789,-0.06400000303983688,0.0,1992-11-08,1992,11,8,313,,0.4500002861022949,2232.8731575012207
4331,19921110,-101.84941486172414,43.941226869999014,721310400000,4.4070000648498535,12.597000122070312,-3.7820000648498535,0.0,1992-11-09,1992,11,9,314,,0.0,2232.8731575012207
4332,19921111,-101.84941486172414,43.941226869999014,721396800000,-0.12700000405311584,6.669000148773193,-6.923999786376953,0.0,1992-11-10,1992,11,10,315,,0.0,2232.8731575012207
4333,19921112,-101.84941486172414,43.941226869999014,721483200000,2.9740002155303955,10.913000106811523,-4.964000225067139,0.0,1992-11-11,1992,11,11,316,,0.0,2232.8731575012207
4334,19921113,-101.84941486172414,43.941226869999014,721569600000,0.24300001561641693,7.59499979019165,-7.10699987411499,0.0,1992-11-12,1992,11,12,317,0.05810652083082988,0.0,2232.8731575012207
4335,19921114,-101.84941486172414,43.941226869999014,721656000000,-0.5980000495910645,5.298999786376953,-6.494999885559082,0.0,1992-11-13,1992,11,13,318,,0.0,2232.8731575012207
4336,19921115,-101.84941486172414,43.941226869999014,721742400000,1.4890000820159912,7.206999778747559,-4.2270002365112305,0.0,1992-11-14,1992,11,14,319,,0.0,2232.8731575012207
4337,19921116,-101.84941486172414,43.941226869999014,721828800000,6.375000476837158,15.732999801635742,-2.9809999465942383,0.0,1992-11-15,1992,11,15,320,,1.3750004768371582,2234.248157978058
4338,19921117,-101.84941486172414,43.941226869999014,721915200000,4.853000164031982,12.859999656677246,-3.1530001163482666,0.0,1992-11-16,1992,11,16,321,,0.0,2234.248157978058
4339,19921118,-101.84941486172414,43.941226869999014,722001600000,0.2160000056028366,2.359999895095825,-1.9259999990463257,0.0,1992-11-17,1992,11,17,322,,0.0,2234.248157978058
4340,19921119,-101.84941486172414,43.941226869999014,722088000000,0.4700000286102295,2.6070001125335693,-1.6660000085830688,1.6970000267028809,1992-11-18,1992,11,18,323,,0.0,2234.248157978058
4341,19921120,-101.84941486172414,43.941226869999014,722174400000,0.2970000207424164,2.3340001106262207,-1.7389999628067017,0.0,1992-11-19,1992,11,19,324,,0.0,2234.248157978058
4342,19921121,-101.84941486172414,43.941226869999014,722260800000,0.17800000309944153,1.659000039100647,-1.3029999732971191,0.0,1992-11-20,1992,11,20,325,,0.0,2234.248157978058
4343,19921122,-101.84941486172414,43.941226869999014,722347200000,-3.000000238418579,1.6619999408721924,-7.663000106811523,0.0,1992-11-21,1992,11,21,326,,0.0,2234.248157978058
4344,19921123,-101.84941486172414,43.941226869999014,722433600000,2.384000062942505,10.607999801635742,-5.8379998207092285,1.315000057220459,1992-11-22,1992,11,22,327,,0.0,2234.248157978058
4345,19921124,-101.84941486172414,43.941226869999014,722520000000,-4.186000347137451,-1.7890000343322754,-6.584000110626221,1.3830000162124634,1992-11-23,1992,11,23,328,,0.0,2234.248157978058
4346,19921125,-101.84941486172414,43.941226869999014,722606400000,-4.12600040435791,-2.437000036239624,-5.816999912261963,1.4700000286102295,1992-11-24,1992,11,24,329,,0.0,2234.248157978058
4347,19921126,-101.84941486172414,43.941226869999014,722692800000,-8.995000839233398,-3.3980000019073486,-14.593000411987305,0.0,1992-11-25,1992,11,25,330,,0.0,2234.248157978058
4348,19921127,-101.84941486172414,43.941226869999014,722779200000,-5.208000183105469,1.9570000171661377,-12.373000144958496,0.0,1992-11-26,1992,11,26,331,,0.0,2234.248157978058
4349,19921128,-101.84941486172414,43.941226869999014,722865600000,-4.413000106811523,3.884999990463257,-12.711000442504883,0.0,1992-11-27,1992,11,27,332,,0.0,2234.248157978058
4350,19921129,-101.84941486172414,43.941226869999014,722952000000,-2.069000005722046,6.646999835968018,-10.786999702453613,0.0,1992-11-28,1992,11,28,333,,0.0,2234.248157978058
4351,19921130,-101.84941486172414,43.941226869999014,723038400000,-5.50700044631958,0.37299999594688416,-11.388999938964844,0.0,1992-11-29,1992,11,29,334,,0.0,2234.248157978058
4352,19921201,-101.84941486172414,43.941226869999014,723124800000,-1.7930001020431519,5.198999881744385,-8.786999702453613,0.0,1992-11-30,1992,11,30,335,,0.0,2234.248157978058
4353,19921202,-101.84941486172414,43.941226869999014,723211200000,-2.4170000553131104,4.60699987411499,-9.440999984741211,0.0,1992-12-01,1992,12,1,336,,0.0,2234.248157978058
4354,19921203,-101.84941486172414,43.941226869999014,723297600000,-3.9610002040863037,0.8370000123977661,-8.760000228881836,1.5240000486373901,1992-12-02,1992,12,2,337,,0.0,2234.248157978058
4355,19921204,-101.84941486172414,43.941226869999014,723384000000,-9.29800033569336,-3.805000066757202,-14.791000366210938,0.0,1992-12-03,1992,12,3,338,,0.0,2234.248157978058
4356,19921205,-101.84941486172414,43.941226869999014,723470400000,-11.3410005569458,-4.0960001945495605,-18.586999893188477,0.0,1992-12-04,1992,12,4,339,,0.0,2234.248157978058
4357,19921206,-101.84941486172414,43.941226869999014,723556800000,-9.61500072479248,-1.9259999990463257,-17.305999755859375,0.0,1992-12-05,1992,12,5,340,,0.0,2234.248157978058
4358,19921207,-101.84941486172414,43.941226869999014,723643200000,-8.947999954223633,-2.4590001106262207,-15.437999725341797,0.0,1992-12-06,1992,12,6,341,,0.0,2234.248157978058
4359,19921208,-101.84941486172414,43.941226869999014,723729600000,-7.075000286102295,1.3530000448226929,-15.503000259399414,0.0,1992-12-07,1992,12,7,342,,0.0,2234.248157978058
4360,19921209,-101.84941486172414,43.941226869999014,723816000000,-0.9290000200271606,7.176000118255615,-9.03499984741211,0.0,1992-12-08,1992,12,8,343,,0.0,2234.248157978058
4361,19921210,-101.84941486172414,43.941226869999014,723902400000,-0.3850000202655792,8.213000297546387,-8.984999656677246,0.0,1992-12-09,1992,12,9,344,,0.0,2234.248157978058
4362,19921211,-101.84941486172414,43.941226869999014,723988800000,0.5640000104904175,6.367000102996826,-5.23799991607666,0.0,1992-12-10,1992,12,10,345,,0.0,2234.248157978058
4363,19921212,-101.84941486172414,43.941226869999014,724075200000,1.156000018119812,6.156000137329102,-3.8440001010894775,0.0,1992-12-11,1992,12,11,346,,0.0,2234.248157978058
4364,19921213,-101.84941486172414,43.941226869999014,724161600000,-5.880000114440918,-2.0320000648498535,-9.729999542236328,3.0339999198913574,1992-12-12,1992,12,12,347,,0.0,2234.248157978058
4365,19921214,-101.84941486172414,43.941226869999014,724248000000,-11.51200008392334,-5.535999774932861,-17.489999771118164,0.0,1992-12-13,1992,12,13,348,,0.0,2234.248157978058
4366,19921215,-101.84941486172414,43.941226869999014,724334400000,-10.056000709533691,-2.6649999618530273,-17.448999404907227,0.0,1992-12-14,1992,12,14,349,,0.0,2234.248157978058
4367,19921216,-101.84941486172414,43.941226869999014,724420800000,-5.6620001792907715,-1.7269999980926514,-9.597000122070312,0.0,1992-12-15,1992,12,15,350,,0.0,2234.248157978058
4368,19921217,-101.84941486172414,43.941226869999014,724507200000,-5.2900004386901855,0.1420000046491623,-10.722000122070312,0.0,1992-12-16,1992,12,16,351,,0.0,2234.248157978058
4369,19921218,-101.84941486172414,43.941226869999014,724593600000,-9.04800033569336,-3.0390000343322754,-15.057000160217285,0.0,1992-12-17,1992,12,17,352,,0.0,2234.248157978058
4370,19921219,-101.84941486172414,43.941226869999014,724680000000,-13.928000450134277,-6.256999969482422,-21.60099983215332,0.0,1992-12-18,1992,12,18,353,,0.0,2234.248157978058
4371,19921220,-101.84941486172414,43.941226869999014,724766400000,-13.100000381469727,-5.679999828338623,-20.520999908447266,0.0,1992-12-19,1992,12,19,354,,0.0,2234.248157978058
4372,19921221,-101.84941486172414,43.941226869999014,724852800000,-3.555000066757202,1.8220000267028809,-8.934000015258789,0.0,1992-12-20,1992,12,20,355,,0.0,2234.248157978058
4373,19921222,-101.84941486172414,43.941226869999014,724939200000,-2.3570001125335693,3.7149999141693115,-8.430999755859375,0.0,1992-12-21,1992,12,21,356,,0.0,2234.248157978058
4374,19921223,-101.84941486172414,43.941226869999014,725025600000,-7.561000347137451,1.753999948501587,-16.87700080871582,0.0,1992-12-22,1992,12,22,357,,0.0,2234.248157978058
4375,19921224,-101.84941486172414,43.941226869999014,725112000000,-9.721000671386719,-0.29899999499320984,-19.143999099731445,0.0,1992-12-23,1992,12,23,358,,0.0,2234.248157978058
4376,19921225,-101.84941486172414,43.941226869999014,725198400000,-3.4150002002716064,6.239999771118164,-13.071999549865723,0.0,1992-12-24,1992,12,24,359,,0.0,2234.248157978058
4377,19921226,-101.84941486172414,43.941226869999014,725284800000,-8.253000259399414,-3.2139999866485596,-13.293999671936035,0.0,1992-12-25,1992,12,25,360,,0.0,2234.248157978058
4378,19921227,-101.84941486172414,43.941226869999014,725371200000,-2.4730000495910645,5.9720001220703125,-10.918999671936035,0.0,1992-12-26,1992,12,26,361,,0.0,2234.248157978058
4379,19921228,-101.84941486172414,43.941226869999014,725457600000,-6.090000152587891,4.585999965667725,-16.766000747680664,0.0,1992-12-27,1992,12,27,362,,0.0,2234.248157978058
4380,19921229,-101.84941486172414,43.941226869999014,725544000000,-19.314001083374023,-16.527999877929688,-22.101999282836914,0.2980000078678131,1992-12-28,1992,12,28,363,,0.0,2234.248157978058
4381,19921230,-101.84941486172414,43.941226869999014,725630400000,-18.476001739501953,-14.557000160217285,-22.39699935913086,0.0,1992-12-29,1992,12,29,364,,0.0,2234.248157978058
4382,19921231,-101.84941486172414,43.941226869999014,725716800000,-21.9010009765625,-19.21500015258789,-24.586999893188477,0.7590000033378601,1992-12-30,1992,12,30,365,,0.0,2234.248157978058
4383,19930101,-101.84941486172414,43.941226869999014,725803200000,-21.77400016784668,-16.989999771118164,-26.55900001525879,0.0,1992-12-31,1992,12,31,366,,0.0,2234.248157978058
4384,19930102,-101.84941486172414,43.941226869999014,725889600000,-12.427000999450684,-2.7890000343322754,-22.066999435424805,0.0,1993-01-01,1993,1,1,1,,0.0,0.0
4385,19930103,-101.84941486172414,43.941226869999014,725976000000,-2.6670000553131104,4.7179999351501465,-10.053000450134277,0.5199999809265137,1993-01-02,1993,1,2,2,,0.0,0.0
4386,19930104,-101.84941486172414,43.941226869999014,726062400000,-13.5260009765625,-6.145999908447266,-20.9060001373291,0.0,1993-01-03,1993,1,3,3,,0.0,0.0
4387,19930105,-101.84941486172414,43.941226869999014,726148800000,-12.123000144958496,-4.514999866485596,-19.73200035095215,0.0,1993-01-04,1993,1,4,4,,0.0,0.0
4388,19930106,-101.84941486172414,43.941226869999014,726235200000,-19.397001266479492,-13.038000106811523,-25.756999969482422,0.0,1993-01-05,1993,1,5,5,,0.0,0.0
4389,19930107,-101.84941486172414,43.941226869999014,726321600000,-14.075000762939453,-3.61299991607666,-24.538000106811523,0.0,1993-01-06,1993,1,6,6,,0.0,0.0
4390,19930108,-101.84941486172414,43.941226869999014,726408000000,-12.5910005569458,-4.317999839782715,-20.865999221801758,0.0,1993-01-07,1993,1,7,7,,0.0,0.0
4391,19930109,-101.84941486172414,43.941226869999014,726494400000,-14.41100025177002,-9.9399995803833,-18.882999420166016,3.2079999446868896,1993-01-08,1993,1,8,8,,0.0,0.0
4392,19930110,-101.84941486172414,43.941226869999014,726580800000,-18.644001007080078,-16.5049991607666,-20.784000396728516,1.2690000534057617,1993-01-09,1993,1,9,9,,0.0,0.0
4393,19930111,-101.84941486172414,43.941226869999014,726667200000,-14.995000839233398,-11.63700008392334,-18.35300064086914,0.0,1993-01-10,1993,1,10,10,,0.0,0.0
4394,19930112,-101.84941486172414,43.941226869999014,726753600000,-11.221000671386719,-7.427000045776367,-15.015000343322754,2.0820000171661377,1993-01-11,1993,1,11,11,,0.0,0.0
4395,19930113,-101.84941486172414,43.941226869999014,726840000000,-17.928001403808594,-14.347000122070312,-21.509000778198242,0.30300000309944153,1993-01-12,1993,1,12,12,,0.0,0.0
4396,19930114,-101.84941486172414,43.941226869999014,726926400000,-21.577001571655273,-15.098999977111816,-28.05699920654297,0.0,1993-01-13,1993,1,13,13,,0.0,0.0
4397,19930115,-101.84941486172414,43.941226869999014,727012800000,-20.08300018310547,-14.444000244140625,-25.722000122070312,0.0,1993-01-14,1993,1,14,14,,0.0,0.0
4398,19930116,-101.84941486172414,43.941226869999014,727099200000,-8.296000480651855,0.026000000536441803,-16.618000030517578,0.0,1993-01-15,1993,1,15,15,,0.0,0.0
4399,19930117,-101.84941486172414,43.941226869999014,727185600000,-9.760000228881836,1.6970000267028809,-21.218000411987305,0.0,1993-01-16,1993,1,16,16,,0.0,0.0
4400,19930118,-101.84941486172414,43.941226869999014,727272000000,-11.694000244140625,-3.631999969482422,-19.757999420166016,0.0,1993-01-17,1993,1,17,17,,0.0,0.0
4401,19930119,-101.84941486172414,43.941226869999014,727358400000,-8.600000381469727,-3.253999948501587,-13.947999954223633,0.0,1993-01-18,1993,1,18,18,,0.0,0.0
4402,19930120,-101.84941486172414,43.941226869999014,727444800000,-6.840000152587891,-0.8009999990463257,-12.880999565124512,0.0,1993-01-19,1993,1,19,19,,0.0,0.0
4403,19930121,-101.84941486172414,43.941226869999014,727531200000,-7.39400053024292,-0.7139999866485596,-14.074000358581543,0.0,1993-01-20,1993,1,20,20,,0.0,0.0
4404,19930122,-101.84941486172414,43.941226869999014,727617600000,-1.967000126838684,5.90500020980835,-9.84000015258789,1.4450000524520874,1993-01-21,1993,1,21,21,,0.0,0.0
4405,19930123,-101.84941486172414,43.941226869999014,727704000000,-2.245000123977661,3.5139999389648438,-8.005999565124512,0.3100000023841858,1993-01-22,1993,1,22,22,,0.0,0.0
4406,19930124,-101.84941486172414,43.941226869999014,727790400000,-9.452000617980957,-2.3949999809265137,-16.509000778198242,0.0,1993-01-23,1993,1,23,23,,0.0,0.0
4407,19930125,-101.84941486172414,43.941226869999014,727876800000,-8.926000595092773,-3.822999954223633,-14.029000282287598,0.0,1993-01-24,1993,1,24,24,,0.0,0.0
4408,19930126,-101.84941486172414,43.941226869999014,727963200000,0.1380000114440918,6.0370001792907715,-5.761000156402588,0.0,1993-01-25,1993,1,25,25,,0.0,0.0
4409,19930127,-101.84941486172414,43.941226869999014,728049600000,0.6010000109672546,6.0980000495910645,-4.894999980926514,0.0,1993-01-26,1993,1,26,26,,0.0,0.0
4410,19930128,-101.84941486172414,43.941226869999014,728136000000,2.2310001850128174,8.232999801635742,-3.7699999809265137,0.0,1993-01-27,1993,1,27,27,,0.0,0.0
4411,19930129,-101.84941486172414,43.941226869999014,728222400000,-8.570000648498535,-1.7719999551773071,-15.369000434875488,0.0,1993-01-28,1993,1,28,28,,0.0,0.0
4412,19930130,-101.84941486172414,43.941226869999014,728308800000,-5.439000129699707,3.921999931335449,-14.800000190734863,0.0,1993-01-29,1993,1,29,29,,0.0,0.0
4413,19930131,-101.84941486172414,43.941226869999014,728395200000,-0.8940000534057617,7.248000144958496,-9.03600025177002,0.0,1993-01-30,1993,1,30,30,,0.0,0.0
4414,19930201,-101.84941486172414,43.941226869999014,728481600000,2.244000196456909,9.711999893188477,-5.2230000495910645,0.0,1993-01-31,1993,1,31,31,0.028682505229816718,0.0,0.0
4415,19930202,-101.84941486172414,43.941226869999014,728568000000,3.0360002517700195,11.197999954223633,-5.125999927520752,0.0,1993-02-01,1993,2,1,32,,0.0,0.0
4416,19930203,-101.84941486172414,43.941226869999014,728654400000,1.371000051498413,4.136000156402588,-1.3930000066757202,3.559000015258789,1993-02-02,1993,2,2,33,,0.0,0.0
4417,19930204,-101.84941486172414,43.941226869999014,728740800000,-2.5220000743865967,1.6829999685287476,-6.728000164031982,0.0,1993-02-03,1993,2,3,34,,0.0,0.0
4418,19930205,-101.84941486172414,43.941226869999014,728827200000,-0.01900000125169754,6.868000030517578,-6.9070000648498535,0.0,1993-02-04,1993,2,4,35,,0.0,0.0
4419,19930206,-101.84941486172414,43.941226869999014,728913600000,0.04100000113248825,8.472999572753906,-8.388999938964844,0.0,1993-02-05,1993,2,5,36,,0.0,0.0
4420,19930207,-101.84941486172414,43.941226869999014,729000000000,1.5170000791549683,6.923999786376953,-3.888000011444092,0.0,1993-02-06,1993,2,6,37,,0.0,0.0
4421,19930208,-101.84941486172414,43.941226869999014,729086400000,1.6940001249313354,7.390999794006348,-4.001999855041504,0.0,1993-02-07,1993,2,7,38,,0.0,0.0
